"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"25","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","JolieDragon","trop long, trop large, trop grand, en  fait , la coupe  ressemble plutôt à une coupe pour homme que pour femme","Verified Purchase","Reviewed in France on 4 February 2020","4.0 out of 5 stars"
"26","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Diana","I love t shirt, amazing the quality. It's a bit long but true to its size","Verified Purchase","Reviewed in the United Kingdom on 8 December 2020","1.0 out of 5 stars"
"27","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Monika E.","Tolles Shirt. Bestelle normal nie Kleidung bei Amazon, aber hab dieses Shirt nirgends gefunden, daher ausprobiert. Passt perfekt, schaut megatoll aus, ist schön lang (also auch für große Frauen) und der Druck wirkt super! Ich liebe es! Qualtität gut, ist angenehm auf der Haut!","Verified Purchase","Reviewed in Germany on 27 January 2020","5.0 out of 5 stars"
"28","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","dani","C'était pour un cadeau. Et la personne a bien aimé","Verified Purchase","Reviewed in France on 4 February 2023","5.0 out of 5 stars"
"29","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Mo","Von wegen Girlie! Total breit und kurz geschnitten. Ging zurück... Schade, sonst hätte es gefallen.","Verified Purchase","Reviewed in Germany on 8 March 2020","4.0 out of 5 stars"
"30","T-shirt","DC Comics Women's Wonder Woman Metallic Logo",NA,NA,NA,NA,"2.0 out of 5 stars"
"31","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Giovanni","Ottima T-shirt.  Bellissimo cotone pesante invernale. Lavata piu' volte e non si è sformata nè ha perso il colore della scritta con una stampa molto bella. Leggermente piu' lunga dietro. Maniche col risvolto. Veste parecchio largo  e  non è molto ""sciancrata"" . Consiglio una taglia in meno. Mi piacerebbe ci fosse disponibile in altri colori piu' vivaci e non i soliti grigio e nero.  Comunque consiglio","Verified Purchase","Reviewed in Italy on 24 March 2021","4.5 out of 5 stars"
"32","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Javier","La compré para mi novia y está encantada con ella por lo bonita y cómoda que es.","Verified Purchase","Reviewed in Spain on 3 February 2022","4.0 out of 5 stars"
"33","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","BENI","J'aime son design !!!","Verified Purchase","Reviewed in France on 22 February 2023","5.0 out of 5 stars"
"34","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Deadman - mother of 3","Always wanted a wonder woman tattoo -This will do instead lol.Love itNice quality washes well","Verified Purchase","Reviewed in the United Kingdom on 19 March 2024","5.0 out of 5 stars"
"35","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Deadman - mother of 3","Bueno, bonito y barato","Verified Purchase","Reviewed in Spain on 20 June 2021","5.0 out of 5 stars"
"36","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Fitocarabanchel","Lockeres Shirt in angenehmer Baumwollqualität, nicht so dünn und hat sich auch beim Waschen nicht verzogen.Größe L Weite: 50 cm.  Länge: 70 cm","Verified Purchase","Reviewed in Germany on 13 January 2019","5.0 out of 5 stars"
"37","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","N3ON","La camiseta me ha encantado, por poner una pega es por la talla. Compré la más pequeña (S) y me queda un pelin grande y bastante larga eso sí. Pero es muy chula","Verified Purchase","Reviewed in Spain on 1 January 2021","5.0 out of 5 stars"
"38","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Pilar","Carina, buon tessuto, comoda, un po' troppo accollata però bella.","Verified Purchase","Reviewed in Italy on 23 September 2021","5.0 out of 5 stars"
"39","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Viola","He comprado una talla M y me queda como si fuera XL","Verified Purchase","Reviewed in Spain on 9 November 2021","5.0 out of 5 stars"
"40","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Jessica","Qualité moyenneTrès bien pour l’occasion","Verified Purchase","Reviewed in France on 20 April 2022","5.0 out of 5 stars"
"41","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","VICTORIA SANTIAGO JUÁREZ","Buena calidad. Pero queda muy grande. Uso la L y me queda enorme. Da talla.","Verified Purchase","Reviewed in Spain on 28 March 2019","4.5 out of 5 stars"
"42","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Almudena","Si quieres regalar algo freaky a alguien que no es freaky está camiseta es muy adecuada.","Verified Purchase","Reviewed in Spain on 2 December 2020","3.0 out of 5 stars"
"43","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","I. Anderegg","Ich habe dieses T-Shirt schon in der Farbe ""Charcoal"". Mir gefiel der Schnitt und dass es so lang ist. Das gleiche T-Shirt in derselben Grösse in schwarz ist aber viel kürzer und hat einen runden Abschluss unten. Ich bin sehr enttäuscht. Ich dachte, wenn ich dasselbe Produkt in derselben Grösse in einer anderen Farbe bestelle, dann ist nur die Farbe anders, nicht der ganze Schnitt! (Die Farbe schwarz wäre an sich schön, nur der Schnitt gefällt mir gar nicht bei dieser Farbe)","Verified Purchase","Reviewed in Germany on 14 January 2021","5.0 out of 5 stars"
"44","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","I. Anderegg","Maglietta di ottimo cotone, bella vestibilità, volevo calzasse morbida e ho preso una taglia L. Ben fatta, consiglio","Verified Purchase","Reviewed in Italy on 14 October 2021","1.0 out of 5 stars"
"45","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Campione Campione","it is a T-shirt","Verified Purchase","Reviewed in the United Kingdom on 8 December 2023","1.0 out of 5 stars"
"46","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","moses","Il tessuto è buono, ma la taglia è incomprensibile. Ordinata una taglia venduta come M che in realtà corrisponde (e c'è anche scritto sulla etichetta) a una XL con scritto anche 14 (come se fosse per i 14 anni). Alla fine la mia taglia giusta è una 8/S anche se io di norma indosso una M. Regolatevi per la taglia corrispondente.","Verified Purchase","Reviewed in Italy on 27 December 2022","5.0 out of 5 stars"
"47","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Cliente Amazon","Queda muy bien","Verified Purchase","Reviewed in Spain on 2 March 2021","4.0 out of 5 stars"
"48","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","María mora","The photo is different from the item, it looks like a standard matte print but the t-shirt that came is a silver metallic print. The distress on the print doesn't look right, it makes it look old so I would've preferred it with a clean print. I got size 12 I'm a UK 14 mostly but I read the reviews and 12 is form fitting with a little space, which I like.","Verified Purchase","Reviewed in the United Kingdom on 25 May 2022","3.0 out of 5 stars"
"49","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Shakira","Aunque pide una talla mas vienen pequeñas. Y luego las mangas vienen cortas. El resto bienLas mangas muy cortas y cosidas con costura. Tuve que llevarlo a costurero","Verified Purchase","Reviewed in Spain on 19 June 2021","5.0 out of 5 stars"
"50","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Shakira","Tela muy fresquita. Muy suave.","Verified Purchase","Reviewed in Spain on 8 May 2021","3.0 out of 5 stars"
"51","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Denise","Non ho restituito e mi sono fatta un regalo! Stupenda!","Verified Purchase","Reviewed in Italy on 22 August 2021","4.5 out of 5 stars"
"52","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Ela","Das T-Shirt passt sehr gut! Es ist nicht hauteng, da ich das nicht mag, ist aber auch nicht zu weit, dass es zu groß wirken würde. Unten hat es keinen geraden Abschluss, sondern einen leichten Bogen, was mir persönlich sehr gut gefällt. Klare Kaufempfehlung!!!","Verified Purchase","Reviewed in Germany on 22 March 2022","5.0 out of 5 stars"
"53","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Niamh Kearney","Size S is more like a 10 than an 8. Lovely material","Verified Purchase","Reviewed in the United Kingdom on 27 March 2021","5.0 out of 5 stars"
"54","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Fanget","Ce tee shirt est un peu grand comme prévu. La taille M vaut bien un L.Il est aussi un peu long.Mais la couleur grise est belle et me plaît. Top!Le logo de Wonder woman semble avoir des paillettes.Bon achat surtout rapport qualité prix. A recommander.","Verified Purchase","Reviewed in France on 21 April 2021","4.0 out of 5 stars"
"55","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Elenina","È bellissima e di ottima qualità, forse un po' grandina per chi porta la 40 ma è estremamente comoda.È calda, direi che è perfetta in primavera.","Verified Purchase","Reviewed in Italy on 26 October 2022","4.0 out of 5 stars"
"56","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Wendy Bell","I ordered a size 16 in this t-shirt and it's true to size. It's a great fit! I've washed it a few times and it's still great quality. 👍","Verified Purchase","Reviewed in the United Kingdom on 29 May 2023","5.0 out of 5 stars"
"57","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","ISABEL SANTOS","Me ha encantado, es preciosa.","Verified Purchase","Reviewed in Spain on 7 October 2022","5.0 out of 5 stars"
"58","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Amazon Kunde","Super","Verified Purchase","Reviewed in Germany on 7 March 2021","5.0 out of 5 stars"
"59","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","MS","Talla concuerda con las medidas, buena calidad tejido y estampado.","Verified Purchase","Reviewed in Spain on 22 July 2022","4.0 out of 5 stars"
"60","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Rodrigues Rui jorge","Agréable et bien taillé","Verified Purchase","Reviewed in France on 18 August 2022","5.0 out of 5 stars"
"61","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Oscar Royo","De calidad aceptable, un poco cara para lo que es, y queda un poco justa de longitud, lo justo para llegar a la altura del cinturón.","Verified Purchase","Reviewed in Spain on 1 December 2023","4.5 out of 5 stars"
"62","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Claudia","Bella la stampa come da foto e anche il materiale mi sembra buono ha una vestibilita abbondante quindi attenzione alla taglia io ho preso una XL ma potava andare bene anche una L già lavata varie volte ed è sempre uguale sono contenta","Verified Purchase","Reviewed in Italy on 7 May 2021","4.0 out of 5 stars"
"63","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Amazon Kunde","Hat dem Wonderwoman gefallen. Wow","Verified Purchase","Reviewed in Germany on 8 March 2021","5.0 out of 5 stars"
"64","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Caisa Holst","Snygg tröja. Fint tryck och behaglig kvalitet.","Verified Purchase","Reviewed in Sweden on 1 July 2022","5.0 out of 5 stars"
"65","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","juan carlos","Perfecta,  muy calidad y el efecto desgastado de la camiseta esta muy bien,  talla M para 1,65 esta perfecta","Verified Purchase","Reviewed in Spain on 12 January 2021","4.0 out of 5 stars"
"66","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Sandra Butterbrodt","Das T-Shirt passt, aber hat leider nicht wie versprochen eine metallic Aufdruck.Es ist ein matter Aufdruck, der nicht ansatzweise glänzend ist.Aber okay, für diesen Preis, habe ich auch Mängel erwartet 😵‍💫","Verified Purchase","Reviewed in Germany on 30 August 2021","5.0 out of 5 stars"
"67","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Alexa","Der Umnäher am Ärmel war ausgerissen und da war ein Loch.  War ein Geschenk, daher unangenehm und ärgerlich","Verified Purchase","Reviewed in Germany on 31 August 2021","2.0 out of 5 stars"
"68","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Andrea","Maglia con vestibilità leggermente più larga .Bel tessuto e bella stampa . Taglia abituale preso una 42 .","Verified Purchase","Reviewed in Italy on 24 August 2022","1.0 out of 5 stars"
"69","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Pedro López","Ha sido para un regalo, y me ha gustado. Tela con buena calidad, y en otras tiendas la misma, salía más cara. Me ha gustado la verdad","Verified Purchase","Reviewed in Spain on 16 January 2021","5.0 out of 5 stars"
"70","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Jessica","Primero pedí una L y era exageradamente grande luego cambie a la M y todo bien, la devolución fue rápida, pero es importante tener en cuenta que las tallas son más grandes de lo habitual","Verified Purchase","Reviewed in Spain on 15 November 2020","5.0 out of 5 stars"
"71","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Proust","qualiter superbe","Verified Purchase","Reviewed in France on 3 September 2023","4.5 out of 5 stars"
"72","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Mike & Cie","J’ai dû louper la mention oversized ds le descriptif! On peut en mettre 4 comme moi dedans..Et puis ces paillettes :-/ ça fait cheapLe look vieux/vintage n’est pas au rendez vous.","Verified Purchase","Reviewed in France on 1 February 2020","5.0 out of 5 stars"
"73","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Cliente Amazon","bella, la qualità del tessuto sembra essere ottima sperando che lava dola non si sciupi subito, ma ripeto bella","Verified Purchase","Reviewed in Italy on 14 May 2021","1.0 out of 5 stars"
"74","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Cliente Amazon","Tal como se describe","Verified Purchase","Reviewed in Spain on 29 November 2023","4.0 out of 5 stars"
"75","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","JolieDragon","trop long, trop large, trop grand, en  fait , la coupe  ressemble plutôt à une coupe pour homme que pour femme","Verified Purchase","Reviewed in France on 4 February 2020","4.0 out of 5 stars"
"76","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Diana","I love t shirt, amazing the quality. It's a bit long but true to its size","Verified Purchase","Reviewed in the United Kingdom on 8 December 2020","1.0 out of 5 stars"
"77","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Monika E.","Tolles Shirt. Bestelle normal nie Kleidung bei Amazon, aber hab dieses Shirt nirgends gefunden, daher ausprobiert. Passt perfekt, schaut megatoll aus, ist schön lang (also auch für große Frauen) und der Druck wirkt super! Ich liebe es! Qualtität gut, ist angenehm auf der Haut!","Verified Purchase","Reviewed in Germany on 27 January 2020","5.0 out of 5 stars"
"78","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","dani","C'était pour un cadeau. Et la personne a bien aimé","Verified Purchase","Reviewed in France on 4 February 2023","5.0 out of 5 stars"
"79","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Mo","Von wegen Girlie! Total breit und kurz geschnitten. Ging zurück... Schade, sonst hätte es gefallen.","Verified Purchase","Reviewed in Germany on 8 March 2020","4.0 out of 5 stars"
"80","T-shirt","DC Comics Women's Wonder Woman Metallic Logo",NA,NA,NA,NA,"2.0 out of 5 stars"
"81","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Giovanni","Ottima T-shirt.  Bellissimo cotone pesante invernale. Lavata piu' volte e non si è sformata nè ha perso il colore della scritta con una stampa molto bella. Leggermente piu' lunga dietro. Maniche col risvolto. Veste parecchio largo  e  non è molto ""sciancrata"" . Consiglio una taglia in meno. Mi piacerebbe ci fosse disponibile in altri colori piu' vivaci e non i soliti grigio e nero.  Comunque consiglio","Verified Purchase","Reviewed in Italy on 24 March 2021","4.5 out of 5 stars"
"82","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Javier","La compré para mi novia y está encantada con ella por lo bonita y cómoda que es.","Verified Purchase","Reviewed in Spain on 3 February 2022","4.0 out of 5 stars"
"83","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","BENI","J'aime son design !!!","Verified Purchase","Reviewed in France on 22 February 2023","5.0 out of 5 stars"
"84","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Deadman - mother of 3","Always wanted a wonder woman tattoo -This will do instead lol.Love itNice quality washes well","Verified Purchase","Reviewed in the United Kingdom on 19 March 2024","5.0 out of 5 stars"
"85","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Deadman - mother of 3","Bueno, bonito y barato","Verified Purchase","Reviewed in Spain on 20 June 2021","5.0 out of 5 stars"
"86","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Fitocarabanchel","Lockeres Shirt in angenehmer Baumwollqualität, nicht so dünn und hat sich auch beim Waschen nicht verzogen.Größe L Weite: 50 cm.  Länge: 70 cm","Verified Purchase","Reviewed in Germany on 13 January 2019","5.0 out of 5 stars"
"87","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","N3ON","La camiseta me ha encantado, por poner una pega es por la talla. Compré la más pequeña (S) y me queda un pelin grande y bastante larga eso sí. Pero es muy chula","Verified Purchase","Reviewed in Spain on 1 January 2021","5.0 out of 5 stars"
"88","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Pilar","Carina, buon tessuto, comoda, un po' troppo accollata però bella.","Verified Purchase","Reviewed in Italy on 23 September 2021","5.0 out of 5 stars"
"89","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Viola","He comprado una talla M y me queda como si fuera XL","Verified Purchase","Reviewed in Spain on 9 November 2021","5.0 out of 5 stars"
"90","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Jessica","Qualité moyenneTrès bien pour l’occasion","Verified Purchase","Reviewed in France on 20 April 2022","5.0 out of 5 stars"
"91","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","VICTORIA SANTIAGO JUÁREZ","Buena calidad. Pero queda muy grande. Uso la L y me queda enorme. Da talla.","Verified Purchase","Reviewed in Spain on 28 March 2019","4.5 out of 5 stars"
"92","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Almudena","Si quieres regalar algo freaky a alguien que no es freaky está camiseta es muy adecuada.","Verified Purchase","Reviewed in Spain on 2 December 2020","3.0 out of 5 stars"
"93","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","I. Anderegg","Ich habe dieses T-Shirt schon in der Farbe ""Charcoal"". Mir gefiel der Schnitt und dass es so lang ist. Das gleiche T-Shirt in derselben Grösse in schwarz ist aber viel kürzer und hat einen runden Abschluss unten. Ich bin sehr enttäuscht. Ich dachte, wenn ich dasselbe Produkt in derselben Grösse in einer anderen Farbe bestelle, dann ist nur die Farbe anders, nicht der ganze Schnitt! (Die Farbe schwarz wäre an sich schön, nur der Schnitt gefällt mir gar nicht bei dieser Farbe)","Verified Purchase","Reviewed in Germany on 14 January 2021","5.0 out of 5 stars"
"94","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","I. Anderegg","Maglietta di ottimo cotone, bella vestibilità, volevo calzasse morbida e ho preso una taglia L. Ben fatta, consiglio","Verified Purchase","Reviewed in Italy on 14 October 2021","1.0 out of 5 stars"
"95","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Campione Campione","it is a T-shirt","Verified Purchase","Reviewed in the United Kingdom on 8 December 2023","1.0 out of 5 stars"
"96","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","moses","Il tessuto è buono, ma la taglia è incomprensibile. Ordinata una taglia venduta come M che in realtà corrisponde (e c'è anche scritto sulla etichetta) a una XL con scritto anche 14 (come se fosse per i 14 anni). Alla fine la mia taglia giusta è una 8/S anche se io di norma indosso una M. Regolatevi per la taglia corrispondente.","Verified Purchase","Reviewed in Italy on 27 December 2022","5.0 out of 5 stars"
"97","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Cliente Amazon","Queda muy bien","Verified Purchase","Reviewed in Spain on 2 March 2021","4.0 out of 5 stars"
"98","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","María mora","The photo is different from the item, it looks like a standard matte print but the t-shirt that came is a silver metallic print. The distress on the print doesn't look right, it makes it look old so I would've preferred it with a clean print. I got size 12 I'm a UK 14 mostly but I read the reviews and 12 is form fitting with a little space, which I like.","Verified Purchase","Reviewed in the United Kingdom on 25 May 2022","3.0 out of 5 stars"
"99","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Shakira","Aunque pide una talla mas vienen pequeñas. Y luego las mangas vienen cortas. El resto bienLas mangas muy cortas y cosidas con costura. Tuve que llevarlo a costurero","Verified Purchase","Reviewed in Spain on 19 June 2021","5.0 out of 5 stars"
"100","T-shirt","DC Comics Women's Wonder Woman Metallic Logo","Shakira","Tela muy fresquita. Muy suave.","Verified Purchase","Reviewed in Spain on 8 May 2021","3.0 out of 5 stars"
