"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"11","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","Wow!It arrived the day after purchase without using Prime or anything-just standard delivery.Upon trying it on, it felt really comfortable.Very swishy, which is good.Overall, super cute!","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"12","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","Är jättesöt och fin i tyget nu flera månader och måååånga tvättar senare.","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"13","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","ink","I love this skirt, so cute.  The color is perfect, and the material is high quality.  it's rather short, but can be worn lower on the waist if needed.","Verified Purchase","Reviewed in the United Kingdom on 2 October 2019","3.0 out of 5 stars"
"14","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Linda Johansson","I’m normally an XS but based on other reviews I’d read recommending a size up, I ordered a small and it ended up being the perfect fit! I love the colour and style overall, I’d definitely buy it again!","Verified Purchase","Reviewed in Sweden on 15 September 2021","5.0 out of 5 stars"
"15","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jenny","This skirt is crazy comfortable and it's a great length. The only thing against it is the waist band is a little shorter than I thought it would be, but it doesn't take away from the comfort of the skirt.","Verified Purchase","Reviewed in the United States on 17 June 2016","4.0 out of 5 stars"
"16","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jenny","Love it 😍Thank you.","Verified Purchase","Reviewed in the United States on 31 January 2018","5.0 out of 5 stars"
"17","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Julia","Jupe portée lors d’une soirée costumée.Raz de marée de compliments de la part des amies présentes, fines connaisseuses.Aucun regret","Verified Purchase","Reviewed in the United States on 9 November 2017","5.0 out of 5 stars"
"18","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Courtney","I love this skirt! I got the long one, and it hits just above the knee. It’s very flattering, and hides what I have left of a baby bump after having my baby. I’m 5’5”, 140 lbs and the medium fit well.","Verified Purchase","Reviewed in the United States on 20 April 2020","5.0 out of 5 stars"
"19","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Lida","It's a perfect fit and very flattering. I use it with my bikini as a bottom cover-up but it looks great as a skirt, too.","Verified Purchase","Reviewed in France on 1 March 2024","5.0 out of 5 stars"
"20","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Francis Liebert","This skirt fits exactly as I predicted.  I wore it with leggings and long knee boots with heels and a sexy black top.  I love the way this mini fits!","Verified Purchase","Reviewed in the United States on 29 September 2019","4.0 out of 5 stars"
"21","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","I bought this to experiment. Went pretty well.","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"22","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","I’m 5’3 and a size 14-16 in pants, weighing 215lbs. Usually a 2x when wearing tops. I brought a size XL because that was the biggest size they had for the red wine colored skirt. The XXL was out of stock, but I desperately was in a rush for a holiday vaca. It was a bit tight on me, wanted to wear it like a two piece with a crop top but couldn’t because it didnt look flattering around the waist with the tightness going on. Overall the skirt looks nice and flowy. Not too long, not too short. Right above the knee, but over the thighs. Just the right length. Very nice quality. I thought I could get away with downing a size since I really needed the skirt, but I fooled myself and that’s my fault. In the end, I couldn’t wear it with a crop top. Although it does have some type of stretchy-ness to the waistband, it won’t be enough stretch for you to get away with downing a size. If you’re around my weight, you’re better off with a size XXL! Still great product though! Just wish my size wasn’t out of stock.  :(Update: I brought another skirt and this time in XXL and I love it! Worth the money! I would say this would fit up to size 18 in pants, but wouldn’t recommend anything above an 18 unless they have an XXXL. Hope this helps my plus size ladies! :)This would definitely be a flattering look for girls of all sizes. Just putting in a review for the girls who think they want to sizedown! Don’t!! Wait for your size girl! lol- Just a girl tryna help out other girls! :D","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"23","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Egg","Sexy","Verified Purchase","Reviewed in Sweden on 28 July 2022","3.0 out of 5 stars"
"24","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Buyer101","Bought M but it was a little loose in the waist. Would probably have chosen S because the waistband is quite stretchy. It's maybe a little too short but that depends on what you like.","Verified Purchase","Reviewed in the United States on 6 December 2019","5.0 out of 5 stars"
"25","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Buyer101","Don't upsize. I'm a size 12 and I could of bought a large. Xl still fit fine. It's comfy and cute.","Verified Purchase","Reviewed in the United States on 8 July 2019","5.0 out of 5 stars"
"26","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Renzo","Purchased for a Little Bo Peep costume. I am 5' 1"" so I'm always worried if skirts will be too long, but worn at the natural waist it is the perfect length!","Verified Purchase","Reviewed in Sweden on 16 March 2024","5.0 out of 5 stars"
"27","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Isabelle","Bought for my wife but she decided she wanted a midi rather than mini skirt. She loved the pattern but couldn't find it in a longer length unfortunately ...","Verified Purchase","Reviewed in the United States on 15 November 2019","5.0 out of 5 stars"
"28","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Glamazon Renee","This skirt is so cute and the material is very soft and breezy. Unfortunately it was just a little too short for me so I am reluctantly returning it.","Verified Purchase","Reviewed in the United States on 9 January 2020","4.0 out of 5 stars"
"29","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Vuvuzela","Fit perfect, has stretch to it, not too short, beautiful bright color!Wore for a Halloween costume and it couldn’t have been more perfect!","Verified Purchase","Reviewed in the United States on 14 December 2017","5.0 out of 5 stars"
"30","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Kemistry","Super cute skirt. For reference I am a little under 4’11 and the skirt was a bit short but not short enough to show everything if I had to bend over. The pictures don’t make the skirt look great because my husband took them (he’s not good at taking pictures) but trust me it’s really cute.One piece of advice, if you are taller than 5 feet be aware that the skirt is short! Being under 5 feet the Small size which I purchased was not too far along from my bottom. But then again, not all bodies are the same so you be the judge.","Verified Purchase","Reviewed in the United States on 8 July 2020","5.0 out of 5 stars"
"31","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","What for Luna lovegood costume for my daughter.  Hemmed it a bit and it worked perfectly!","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"32","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","Very cute. I bought it for my daughter, and she loves it!","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"33","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jill F.","It fits fine :) I could pick a size bigger but this one works just fine. Very stretchy.","Verified Purchase","Reviewed in the United States on 25 January 2021","3.0 out of 5 stars"
"34","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Adelynn","The skirt was cute but the waistband was uneven and overly wide. Because it went well with a top I had, I took off the waistband and sewed it back on so that it was only as wide as the elastic (an inch or so). It looks much better now especially because I don't have a long torso. Fabric has a bit of a crepe texture to it. I like it after altering it.","Verified Purchase","Reviewed in the United States on 21 December 2019","5.0 out of 5 stars"
"35","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Anya","My daughter loves it.","Verified Purchase","Reviewed in the United States on 5 June 2018","5.0 out of 5 stars"
"36","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","LS","ME GUSTA MUCHO! SÚPER MONA!IDEAL CON MEDIAS O LEOTARDOS. CON VIENTO MEJOR LEOTARDOS PORQUE TELA VAPOROSA. MEDIDA DE LARGO PERFECTA. LA TELA TIENE BUENA CAÍDA Y SI NO QUIERES QUE SE LEVANTE, PONLE UNAS PLOMADAS Y LISTO!","Verified Purchase","Reviewed in the United States on 5 February 2019","5.0 out of 5 stars"
"37","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Danielle","For the price how can you beat it? This is a great skirt.I have one just like it in white and love them both.I used to be teeny tiny so A small or medium would fit comfortably. I'm 55 And I was 115 pounds. NowI have no idea what my weight is,  I just had a baby and I got large which fits well but probably could've gotten with XL without looking too big. It's all about comfort now lol","Verified Purchase","Reviewed in the United States on 17 December 2018","3.0 out of 5 stars"
"38","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Maria","This skirt is adorable!  Its soft and comfy and great with leggings.  You can dress it up or down and it works for any occasion.  I normally wear a 14 in pants and an XL fit perfectly.  I'm 5'2 and this hits about an inch above the knee","Verified Purchase","Reviewed in Spain on 5 January 2024","5.0 out of 5 stars"
"39","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","simplyme233","I love this skirt! I usually wear XS and the small fit perfectly. The hem hits me below the knee at 5'2. It can be dressed up or just worn casually. The only thing is that the fabric is a little cheap but it's expected for the price.","Verified Purchase","Reviewed in the United States on 13 January 2019","5.0 out of 5 stars"
"40","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Pixi!","Item came in mail on schedule. Fit as expected. Need it to complete a Minnie Mouse costume. Not quite the RED I thought it would be... Like Minnie Mouse RED. A little off but it will totally work for my purposes. Recommend.","Verified Purchase","Reviewed in the United States on 3 August 2018","5.0 out of 5 stars"
"41","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","Love this skirt! So cute.","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"42","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","I got the long length in black and floral, which is pretty long (I am 5'9"" with long legs and the long was barely above my knees when the waist was around my belly button). Good for work, great socially if that's your jam. High quality fabric and make, but I do wish the elastic waistband was the full width of the waistband you see (it is thinner). I got a large (5'9"", 175ish, larger in my legs)- it totally fit and wasn't sliding, but I may have gotten away with a medium and it would have been a little shorter but tighter around my waist. Super cute and flowy, a good staple for a wardrobe.","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"43","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Melody Chavez","I own this skirt in red and pink. So comfortable and adorable.","Verified Purchase","Reviewed in the United States on 29 July 2020","3.0 out of 5 stars"
"44","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Randilyn Driver","Schöner Rock, schöne Farbe!","Verified Purchase","Reviewed in the United States on 17 January 2019","5.0 out of 5 stars"
"45","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Ashley","Very nice skirt. Will buy more again!","Verified Purchase","Reviewed in the United States on 26 July 2019","4.0 out of 5 stars"
"46","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Katja","Cute skirt, but the material is kind of crepey? Not what I was hoping for.","Verified Purchase","Reviewed in Germany on 16 January 2020","5.0 out of 5 stars"
"47","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jhunki","I bought this for my daughter.  Fits very well. Nice flowing soft material. Looks nice, with leggings or tights.","Verified Purchase","Reviewed in the United States on 14 February 2020","5.0 out of 5 stars"
"48","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","kirby","Good quality with the reasonable price.","Verified Purchase","Reviewed in the United States on 29 October 2019","5.0 out of 5 stars"
"49","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Eve","Leider ist er mir ein wenig kurz aber er sieht wirklich toll an das Material ist angenehm","Verified Purchase","Reviewed in the United States on 8 January 2018","4.0 out of 5 stars"
"50","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Saengthong Saengkaew","Color is way lighter","Verified Purchase","Reviewed in the United States on 30 January 2019","5.0 out of 5 stars"
"51","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","Originally bought it for a cosplay but I actually liked it way more than I thought I would and now I use it in everyday outfits, it’s super stretchy and is a goof quality fabric too","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"52","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","Really stretchy and so comfy. It goes with everything. So good I got one in green as well.","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"53","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","The material is good. I ordered a large but the waist size was too small and the skirt is short","Verified Purchase","Reviewed in Australia on 17 June 2023","3.0 out of 5 stars"
"54","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","katie","I like it! It's long enough that I feel comfortable,  it fits comfortably. It's good.","Verified Purchase","Reviewed in Australia on 7 February 2022","5.0 out of 5 stars"
"55","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","product as described, happy with the purchase","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"56","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Cat Lever","The item was ok but it was too short","Verified Purchase","Reviewed in Australia on 26 February 2021","3.0 out of 5 stars"
"57","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Cat Lever","the skirt was too thin. It was almostSee through","Verified Purchase","Reviewed in Australia on 22 December 2020","5.0 out of 5 stars"
"58","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Allison J","Super cute! It's short but I anticipated that. Great fit and very flattering. Will def order more!","Verified Purchase","Reviewed in Australia on 23 October 2023","5.0 out of 5 stars"
"59","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","nerilka","molto giovanile comoda e allo stesso tempo pratica","Verified Purchase","Reviewed in Australia on 21 November 2020","5.0 out of 5 stars"
"60","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Amazon Customer","The fabric is nice.  The elastic is put in a way that will bunch up on you. I had to doctorate it up at my sewing machine by putting in two vertical lines of stitching to keep it from twisting on itself (grrrrrr).  I also added a running stitch along the top quarter-inch to make more of a channel for the elastic.  Won't be buying any more of these skirts that I have to doctor up :-(.","Verified Purchase","Reviewed in the United States on 18 April 2016","3.0 out of 5 stars"
"61","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","Wow!It arrived the day after purchase without using Prime or anything-just standard delivery.Upon trying it on, it felt really comfortable.Very swishy, which is good.Overall, super cute!","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"62","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","Är jättesöt och fin i tyget nu flera månader och måååånga tvättar senare.","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"63","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","ink","I love this skirt, so cute.  The color is perfect, and the material is high quality.  it's rather short, but can be worn lower on the waist if needed.","Verified Purchase","Reviewed in the United Kingdom on 2 October 2019","3.0 out of 5 stars"
"64","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Linda Johansson","I’m normally an XS but based on other reviews I’d read recommending a size up, I ordered a small and it ended up being the perfect fit! I love the colour and style overall, I’d definitely buy it again!","Verified Purchase","Reviewed in Sweden on 15 September 2021","5.0 out of 5 stars"
"65","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jenny","This skirt is crazy comfortable and it's a great length. The only thing against it is the waist band is a little shorter than I thought it would be, but it doesn't take away from the comfort of the skirt.","Verified Purchase","Reviewed in the United States on 17 June 2016","4.0 out of 5 stars"
"66","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jenny","Love it 😍Thank you.","Verified Purchase","Reviewed in the United States on 31 January 2018","5.0 out of 5 stars"
"67","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Julia","Jupe portée lors d’une soirée costumée.Raz de marée de compliments de la part des amies présentes, fines connaisseuses.Aucun regret","Verified Purchase","Reviewed in the United States on 9 November 2017","5.0 out of 5 stars"
"68","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Courtney","I love this skirt! I got the long one, and it hits just above the knee. It’s very flattering, and hides what I have left of a baby bump after having my baby. I’m 5’5”, 140 lbs and the medium fit well.","Verified Purchase","Reviewed in the United States on 20 April 2020","5.0 out of 5 stars"
"69","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Lida","It's a perfect fit and very flattering. I use it with my bikini as a bottom cover-up but it looks great as a skirt, too.","Verified Purchase","Reviewed in France on 1 March 2024","5.0 out of 5 stars"
"70","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Francis Liebert","This skirt fits exactly as I predicted.  I wore it with leggings and long knee boots with heels and a sexy black top.  I love the way this mini fits!","Verified Purchase","Reviewed in the United States on 29 September 2019","4.0 out of 5 stars"
"71","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","I bought this to experiment. Went pretty well.","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"72","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","I’m 5’3 and a size 14-16 in pants, weighing 215lbs. Usually a 2x when wearing tops. I brought a size XL because that was the biggest size they had for the red wine colored skirt. The XXL was out of stock, but I desperately was in a rush for a holiday vaca. It was a bit tight on me, wanted to wear it like a two piece with a crop top but couldn’t because it didnt look flattering around the waist with the tightness going on. Overall the skirt looks nice and flowy. Not too long, not too short. Right above the knee, but over the thighs. Just the right length. Very nice quality. I thought I could get away with downing a size since I really needed the skirt, but I fooled myself and that’s my fault. In the end, I couldn’t wear it with a crop top. Although it does have some type of stretchy-ness to the waistband, it won’t be enough stretch for you to get away with downing a size. If you’re around my weight, you’re better off with a size XXL! Still great product though! Just wish my size wasn’t out of stock.  :(Update: I brought another skirt and this time in XXL and I love it! Worth the money! I would say this would fit up to size 18 in pants, but wouldn’t recommend anything above an 18 unless they have an XXXL. Hope this helps my plus size ladies! :)This would definitely be a flattering look for girls of all sizes. Just putting in a review for the girls who think they want to sizedown! Don’t!! Wait for your size girl! lol- Just a girl tryna help out other girls! :D","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"73","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Egg","Sexy","Verified Purchase","Reviewed in Sweden on 28 July 2022","3.0 out of 5 stars"
"74","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Buyer101","Bought M but it was a little loose in the waist. Would probably have chosen S because the waistband is quite stretchy. It's maybe a little too short but that depends on what you like.","Verified Purchase","Reviewed in the United States on 6 December 2019","5.0 out of 5 stars"
"75","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Buyer101","Don't upsize. I'm a size 12 and I could of bought a large. Xl still fit fine. It's comfy and cute.","Verified Purchase","Reviewed in the United States on 8 July 2019","5.0 out of 5 stars"
"76","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Renzo","Purchased for a Little Bo Peep costume. I am 5' 1"" so I'm always worried if skirts will be too long, but worn at the natural waist it is the perfect length!","Verified Purchase","Reviewed in Sweden on 16 March 2024","5.0 out of 5 stars"
"77","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Isabelle","Bought for my wife but she decided she wanted a midi rather than mini skirt. She loved the pattern but couldn't find it in a longer length unfortunately ...","Verified Purchase","Reviewed in the United States on 15 November 2019","5.0 out of 5 stars"
"78","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Glamazon Renee","This skirt is so cute and the material is very soft and breezy. Unfortunately it was just a little too short for me so I am reluctantly returning it.","Verified Purchase","Reviewed in the United States on 9 January 2020","4.0 out of 5 stars"
"79","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Vuvuzela","Fit perfect, has stretch to it, not too short, beautiful bright color!Wore for a Halloween costume and it couldn’t have been more perfect!","Verified Purchase","Reviewed in the United States on 14 December 2017","5.0 out of 5 stars"
"80","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Kemistry","Super cute skirt. For reference I am a little under 4’11 and the skirt was a bit short but not short enough to show everything if I had to bend over. The pictures don’t make the skirt look great because my husband took them (he’s not good at taking pictures) but trust me it’s really cute.One piece of advice, if you are taller than 5 feet be aware that the skirt is short! Being under 5 feet the Small size which I purchased was not too far along from my bottom. But then again, not all bodies are the same so you be the judge.","Verified Purchase","Reviewed in the United States on 8 July 2020","5.0 out of 5 stars"
"81","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","What for Luna lovegood costume for my daughter.  Hemmed it a bit and it worked perfectly!","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"82","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","Very cute. I bought it for my daughter, and she loves it!","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"83","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jill F.","It fits fine :) I could pick a size bigger but this one works just fine. Very stretchy.","Verified Purchase","Reviewed in the United States on 25 January 2021","3.0 out of 5 stars"
"84","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Adelynn","The skirt was cute but the waistband was uneven and overly wide. Because it went well with a top I had, I took off the waistband and sewed it back on so that it was only as wide as the elastic (an inch or so). It looks much better now especially because I don't have a long torso. Fabric has a bit of a crepe texture to it. I like it after altering it.","Verified Purchase","Reviewed in the United States on 21 December 2019","5.0 out of 5 stars"
"85","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Anya","My daughter loves it.","Verified Purchase","Reviewed in the United States on 5 June 2018","5.0 out of 5 stars"
"86","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","LS","ME GUSTA MUCHO! SÚPER MONA!IDEAL CON MEDIAS O LEOTARDOS. CON VIENTO MEJOR LEOTARDOS PORQUE TELA VAPOROSA. MEDIDA DE LARGO PERFECTA. LA TELA TIENE BUENA CAÍDA Y SI NO QUIERES QUE SE LEVANTE, PONLE UNAS PLOMADAS Y LISTO!","Verified Purchase","Reviewed in the United States on 5 February 2019","5.0 out of 5 stars"
"87","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Danielle","For the price how can you beat it? This is a great skirt.I have one just like it in white and love them both.I used to be teeny tiny so A small or medium would fit comfortably. I'm 55 And I was 115 pounds. NowI have no idea what my weight is,  I just had a baby and I got large which fits well but probably could've gotten with XL without looking too big. It's all about comfort now lol","Verified Purchase","Reviewed in the United States on 17 December 2018","3.0 out of 5 stars"
"88","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Maria","This skirt is adorable!  Its soft and comfy and great with leggings.  You can dress it up or down and it works for any occasion.  I normally wear a 14 in pants and an XL fit perfectly.  I'm 5'2 and this hits about an inch above the knee","Verified Purchase","Reviewed in Spain on 5 January 2024","5.0 out of 5 stars"
"89","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","simplyme233","I love this skirt! I usually wear XS and the small fit perfectly. The hem hits me below the knee at 5'2. It can be dressed up or just worn casually. The only thing is that the fabric is a little cheap but it's expected for the price.","Verified Purchase","Reviewed in the United States on 13 January 2019","5.0 out of 5 stars"
