"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"18","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Deb L. TAYLOR","Rip Off - They only send you one 1 oz. tube not 20.","Verified Purchase","Reviewed in the United States on 7 January 2021","5.0 out of 5 stars"
"19","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Mystery Girl","Ordered a pack of 20 1oz and only received 1 1oz","Verified Purchase","Reviewed in the United States on 25 May 2022","1.0 out of 5 stars"
"20","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","J. F. S","Me encantó, es una manteca por lo que su consistencia en espesa, tiene un aroma muy agradable y deja una sensación muy suave, la volví a comprar. Es muy hidratante","Verified Purchase","Reviewed in Mexico on 25 July 2021","1.0 out of 5 stars"
"21","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Autumn","It smells pleasantWorks very wellI put in on my feet and instantly restored about 90% of very dry heel.I am super satisfied with this.","Verified Purchase","Reviewed in the United States on 3 March 2024","4.6 out of 5 stars"
"22","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Cynthia Diehl","We only received one lotion out of the pack of 20.","Verified Purchase","Reviewed in the United States on 22 June 2020","5.0 out of 5 stars"
"23","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Vicky Tibbetts","Only received one 1oz not 20. Waiting to hear back on why","Verified Purchase","Reviewed in the United States on 12 April 2022","1.0 out of 5 stars"
"24","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Juan Martín Vázquez Mondragón","Muy buena consistencia y absorción rápida","Verified Purchase","Reviewed in Mexico on 18 February 2022","1.0 out of 5 stars"
"25","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Pamela Jones","This product was advertised as a 20 items, only one was received","Verified Purchase","Reviewed in the United States on 4 April 2022","5.0 out of 5 stars"
"26","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Mickey","I have never seen this particular Jergens lotion in the stores. I love citrus smells ( this has a few other scents by the way). It's nice & creamy which I'm pleased about because there is a difference between cream & lotion. I hate when I buy a cream & it's thin like a lotion. This says "" triple butter"" but it also says "" oil"" so I took a chance. It's perfect for me, if you want the creamier/ thicker kind. It's very good. Check it out for the different scents. This one (citrus) is really nice without being overbearing & the price is good.","Verified Purchase","Reviewed in the United States on 9 March 2024","1.0 out of 5 stars"
"27","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Love jergens. I think it's the best lotion on market. Someone gave me some for Christmas and I really think it's best for my problematic dry skin. No one ever talks about it but it's the best. Eucalyptus very fresh smelling and nice.","Best product for my problematic extreme dry skin. Someone gave me another jergens for Christmas and I knew them it was the best fragrance and best for me of all I've tried on the market. Really loved the eucalyptus scent, very light and clean fragrance. But the jergens lotion is definitely the best","Verified Purchase","Reviewed in the United States on 7 March 2024","5.0 out of 5 stars"
"28","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Momma","I Love the smell, light and melts into the skin fast. Fast shipping and great quality  and great price.","Verified Purchase","Reviewed in the United States on 3 March 2024","5.0 out of 5 stars"
"29","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Rudy R.","I like the scent. Nice and fresh.","Verified Purchase","Reviewed in the United States on 16 March 2024","4.0 out of 5 stars"
"30","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Alex","Great consistency.","Verified Purchase","Reviewed in the United States on 13 March 2024","5.0 out of 5 stars"
"31","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Donnaree Harrison","Full of moisture and smells good","Verified Purchase","Reviewed in the United States on 11 March 2024","4.6 out of 5 stars"
"32","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Denise Bernard","Love this lotion bc it smells great and is a thicker substance than typical lotions.","Verified Purchase","Reviewed in the United States on 3 March 2024","5.0 out of 5 stars"
"33","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","S. Kiolbassa","I love the light scent of lavender! I also like the creamy feel of the lotion.I would buy this again.","Verified Purchase","Reviewed in the United States on 1 March 2024","5.0 out of 5 stars"
"34","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Lynne Million","Goes on smooth and makes your skin feel good. Plus, the smell is soothing.","Verified Purchase","Reviewed in the United States on 5 March 2024","5.0 out of 5 stars"
"35","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Bird Love","I was looking for a natural citrus scent body butter or cream. Quality of the body butter was good but the scent was not the level I was looking for.","Verified Purchase","Reviewed in the United States on 10 February 2024","5.0 out of 5 stars"
"36","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","beverly  daniels","I don't think it smells like Eucalyptus mint, the scent reminds of the mini bars of soap the hospital gives you when you're a patient. Although the scent is pleasant enough.","Verified Purchase","Reviewed in the United States on 6 February 2024","4.0 out of 5 stars"
"37","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Bre","Love this! I have dry skin and it seems to bother me at night. I sometimes will wake up in the middle of the night needing to apply lotions my hands feel so dry. I just started using this and I haven’t felt dry at all! This is the best lotion I have ever used. The lavender smells great. Would 100% recommend","Verified Purchase","Reviewed in the United States on 5 February 2024","4.0 out of 5 stars"
"38","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","wtnisy","I was looking for a nighttime hand cream. This absorbs quickly and I like the soothing lavender smell","Verified Purchase","Reviewed in the United States on 22 February 2024","5.0 out of 5 stars"
"39","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Gina","Bought this as a gift and receiver loved it. Very moisturizing too.","Verified Purchase","Reviewed in the United States on 26 February 2024","5.0 out of 5 stars"
"40","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","William Littleton","Feels so good on skin and scent is so nice.every person I gave  some loved it Thank you!","Verified Purchase","Reviewed in the United States on 20 February 2024","5.0 out of 5 stars"
"41","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Shelley","Smells so nice and works really well for Hydration","Verified Purchase","Reviewed in the United States on 25 February 2024","4.6 out of 5 stars"
"42","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Highly recommend to purchase it. The best solution for the problem.","My best skin partner","Verified Purchase","Reviewed in the United States on 26 February 2024","5.0 out of 5 stars"
"43","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Amy","Smells like real lavender. Long-lasting moisture, even after you wash your hands. No greasy feel","Verified Purchase","Reviewed in the United States on 18 February 2024","5.0 out of 5 stars"
"44","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","MHS25","Great, non-greasy, you apply it day or night and it leaves your body soft. It doesn't have much of a lavender scent. I don't think they put extracts or real European lavender. in any case it is usable","Verified Purchase","Reviewed in the United States on 26 January 2024","5.0 out of 5 stars"
"45","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Sheryl Bartleson","I love this jergens lotion. I love the smell and how it feels on my skin.","Verified Purchase","Reviewed in the United States on 4 February 2024","5.0 out of 5 stars"
"46","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Sue","This is just one of the newer lotion scents from Jergens. Eucalyptus Mint, and I love it. The lotion is rich and keeps my skin soft these Winter months.  The scent is so luxurious and relaxing.  I have this item on recurring order.","Verified Purchase","Reviewed in the United States on 8 January 2024","5.0 out of 5 stars"
"47","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","aury","I used to buy the body butter from Tree Hut for my mother for a few years, & she loved it because of the fact that her skin stayed moisturized for at least 24 hours after she applied it.  Unfortunately, Tree Hut changed their formula, so I've been on the lookout for a body butter that has a similar effect.  I found the Jergen's one through another app, & decided to buy it.  So far, my mother really seems to like it.  It's definitely helped w/ the rough patches on her arms, & she loves the scent.  Bonus, it's not greasy at all, & doesn't leave a gross residue behind.  Highly recommend this product.","Verified Purchase","Reviewed in the United States on 13 November 2023","5.0 out of 5 stars"
"48","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","elva rodriguez","This is hard to find so I stock up! Great for dry skin. Smells great too!","Verified Purchase","Reviewed in the United States on 21 January 2024","5.0 out of 5 stars"
"49","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Mary C","This is my favorite hand cream! It's thick and wonderful to fight dry skin. I really love the citrus scent too! Wish there was a travel size for my purse.","Verified Purchase","Reviewed in the United States on 16 January 2024","5.0 out of 5 stars"
"50","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","LaDonna Meeker","True Orange, not the old lady heavy perfume smell.","Verified Purchase","Reviewed in the United States on 28 January 2024","5.0 out of 5 stars"
"51","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Ghazal","This lotion absIorbs quickly and is non-greasy.  I wish it had more scent as it just smells like ordinary Nivea lotion to me.","Verified Purchase","Reviewed in Australia on 9 August 2023","4.6 out of 5 stars"
"52","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Vinay Kumar","This body butter is really thick and smells amazing. Very happy with the price and quality match.","Verified Purchase","Reviewed in Australia on 26 February 2023","4.0 out of 5 stars"
"53","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Loretodearanaga","Olor delicioso, hidrata super bien y tiene un aspecto grueso delicioso!","Verified Purchase","Reviewed in Mexico on 22 July 2023","5.0 out of 5 stars"
"54","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","cahllge","I only received 1 bottle was suppose to receive 20!!! How do I report this","Verified Purchase","Reviewed in the United States on 8 November 2022","5.0 out of 5 stars"
"55","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Sylvie Pat","Bravo pour cette crème que j aime bien..elle est en spéciale présentement..seulement des frais de livraison à 45$ sont ajouté..pas fameux meton..","Verified Purchase","Reviewed in Canada on 21 May 2023","5.0 out of 5 stars"
"56","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Laure","Love this Jergen's body cream, very silky and  moisturizes well.  Smells wonderful,I wear it before going to bed and it is very relaxing.","Verified Purchase","Reviewed in Canada on 27 May 2020","5.0 out of 5 stars"
"57","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","k.a.","Said I’d get 20 when packaged was received I only had 19 in package","Verified Purchase","Reviewed in the United States on 22 August 2022","5.0 out of 5 stars"
"58","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Cheryl Lonadier","I gave these as a gift to some caregivers in an assisted living!","Verified Purchase","Reviewed in the United States on 3 October 2021","3.0 out of 5 stars"
"59","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Arandy N.","Me encanta su textura. Olor. Amo esta crema mi favorita.. no me deja sensación grasosa","Verified Purchase","Reviewed in Mexico on 20 September 2022","5.0 out of 5 stars"
"60","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Maggi","Love the product.  Unfortunately I was charged $35.82 for one travel size tube instead of 20 tubes.  I don’t want to return the one that I received but in order to get a refund, that’s what I’ll have to do. Amazon failed on this one!","Verified Purchase","Reviewed in the United States on 15 July 2023","5.0 out of 5 stars"
"61","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Melissa","Llego en tiempo junto con otras cosas que pedi.La crema tiene una fragancia a citricos y su textura es genial para esta temporada de frio y no tener la piel reseca, no deja la piel grasosa.","Verified Purchase","Reviewed in Mexico on 3 November 2021","4.6 out of 5 stars"
"62","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","QTKP","Second time sent to me with only one in the package when the product description says pack of 20. Why would I pay $20+ for ONE 1oz bottle. Get it together.","Verified Purchase","Reviewed in the United States on 20 June 2020","5.0 out of 5 stars"
"63","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Amazon Customer","I received 1 bottle, not 20 as it said. I wish I would have read reviews first. I would not have ordered this.","Verified Purchase","Reviewed in the United States on 19 June 2022","1.0 out of 5 stars"
"64","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Raul Rodriguez Hernandez","Buen producto, aroma  ligero.","Verified Purchase","Reviewed in Mexico on 15 May 2021","1.0 out of 5 stars"
"65","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Christopher","Comes with 1 instead of 20!","Verified Purchase","Reviewed in the United States on 27 January 2022","4.0 out of 5 stars"
"66","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Toni E. Hegan-Kelly","Good value. Good product. I love the fruity smell. It’s not greasy or sticky. Great lotion","Verified Purchase","Reviewed in the United States on 1 March 2024","1.0 out of 5 stars"
"67","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Guadalupe M","Tengo la piel sensible y esta crema me humecta perfecto sin que me ocasione alergia","Verified Purchase","Reviewed in Mexico on 12 March 2022","5.0 out of 5 stars"
"68","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Deb L. TAYLOR","Rip Off - They only send you one 1 oz. tube not 20.","Verified Purchase","Reviewed in the United States on 7 January 2021","5.0 out of 5 stars"
"69","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Mystery Girl","Ordered a pack of 20 1oz and only received 1 1oz","Verified Purchase","Reviewed in the United States on 25 May 2022","1.0 out of 5 stars"
"70","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","J. F. S","Me encantó, es una manteca por lo que su consistencia en espesa, tiene un aroma muy agradable y deja una sensación muy suave, la volví a comprar. Es muy hidratante","Verified Purchase","Reviewed in Mexico on 25 July 2021","1.0 out of 5 stars"
"71","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Autumn","It smells pleasantWorks very wellI put in on my feet and instantly restored about 90% of very dry heel.I am super satisfied with this.","Verified Purchase","Reviewed in the United States on 3 March 2024","4.6 out of 5 stars"
"72","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Cynthia Diehl","We only received one lotion out of the pack of 20.","Verified Purchase","Reviewed in the United States on 22 June 2020","5.0 out of 5 stars"
"73","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Vicky Tibbetts","Only received one 1oz not 20. Waiting to hear back on why","Verified Purchase","Reviewed in the United States on 12 April 2022","1.0 out of 5 stars"
"74","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Juan Martín Vázquez Mondragón","Muy buena consistencia y absorción rápida","Verified Purchase","Reviewed in Mexico on 18 February 2022","1.0 out of 5 stars"
"75","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Pamela Jones","This product was advertised as a 20 items, only one was received","Verified Purchase","Reviewed in the United States on 4 April 2022","5.0 out of 5 stars"
"76","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Mickey","I have never seen this particular Jergens lotion in the stores. I love citrus smells ( this has a few other scents by the way). It's nice & creamy which I'm pleased about because there is a difference between cream & lotion. I hate when I buy a cream & it's thin like a lotion. This says "" triple butter"" but it also says "" oil"" so I took a chance. It's perfect for me, if you want the creamier/ thicker kind. It's very good. Check it out for the different scents. This one (citrus) is really nice without being overbearing & the price is good.","Verified Purchase","Reviewed in the United States on 9 March 2024","1.0 out of 5 stars"
"77","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Love jergens. I think it's the best lotion on market. Someone gave me some for Christmas and I really think it's best for my problematic dry skin. No one ever talks about it but it's the best. Eucalyptus very fresh smelling and nice.","Best product for my problematic extreme dry skin. Someone gave me another jergens for Christmas and I knew them it was the best fragrance and best for me of all I've tried on the market. Really loved the eucalyptus scent, very light and clean fragrance. But the jergens lotion is definitely the best","Verified Purchase","Reviewed in the United States on 7 March 2024","5.0 out of 5 stars"
"78","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Momma","I Love the smell, light and melts into the skin fast. Fast shipping and great quality  and great price.","Verified Purchase","Reviewed in the United States on 3 March 2024","5.0 out of 5 stars"
"79","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Rudy R.","I like the scent. Nice and fresh.","Verified Purchase","Reviewed in the United States on 16 March 2024","4.0 out of 5 stars"
"80","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Alex","Great consistency.","Verified Purchase","Reviewed in the United States on 13 March 2024","5.0 out of 5 stars"
"81","Lotion","Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White","Donnaree Harrison","Full of moisture and smells good","Verified Purchase","Reviewed in the United States on 11 March 2024","4.6 out of 5 stars"
