"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","Kiva Peletier","I bought this to wear to a bachelorette. I was a bit nervous about the openings at the back because I have curves but it was surprisingly comfortable and flattering. My only criticism would be that it’s pretty short and I felt like I had to hold the skirt down most of the night. Other than that I would recommend!","Verified Purchase","Reviewed in Canada on 8 August 2023","4.2 out of 5 stars"
"2","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","Jannelle Minasalvas","Ordered a small! Super cute dress.. I feel like princess peach in the pink one :). Can be dressed casual or for brunch! Highly recommend.","Verified Purchase","Reviewed in Canada on 8 June 2023","5.0 out of 5 stars"
"3","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","c","This is a great dress to throw on for the lake or beach. It is comfortable and you can dress it up or down. It does wrinkle easy so just be careful. Also kind of short but great for a coverup.","Verified Purchase","Reviewed in the United States on 7 March 2024","5.0 out of 5 stars"
"4","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","The fabric was great. The fit is true to size. Love my purchase","Loved this item. True to size","Verified Purchase","Reviewed in Canada on 17 July 2023","5.0 out of 5 stars"
"5","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","Super easy to set up, was just what I needed and love how compact it is!","Fits great and covers my behind great because I struggle with the length of dresses despite being short! Only issue I’ve run into is that at times my under boobs starts to sneak out so just be sure to be aware there!","Verified Purchase","Reviewed in the United States on 17 October 2023","5.0 out of 5 stars"
"6","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","Kiellye","I thought I wouldn’t like they style on my body but turns out to be really cute! It kinda of looks like a baby doll dress on me, and I’m 5’0” tall so it’s perfect length at mid thigh length. The elastic bands are thick and well made. It doesn’t feel like cheap fabric or loose elastic. I got the pink color and it is not see through as well. True to size. I got a size small.","Verified Purchase","Reviewed in the United States on 29 February 2024","4.0 out of 5 stars"
"7","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","Amazon Customer","So disappointed in this one. The quality is terrible, the fabric feels like a thin tablecloth. Also the dress I got does not even look like the photo. Sizing was weird. Just overall very unhappy with this purchase.","Verified Purchase","Reviewed in Canada on 1 August 2023","5.0 out of 5 stars"
"8","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","Vanessa","Très mauvaise qualité. Je suis en attente pour me faire rembourser un montant complet. Le vendeur décide de me rembourser seulement la moitié du montant. La robe blanche avait la couleur jaune","Verified Purchase","Reviewed in Canada on 16 August 2023","1.0 out of 5 stars"
"9","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","Itzel","I really loved this dress! It’s so flattering on my body. I’m 5.5 and weight around 200, most of my weight is in my middle section and this hides it to perfection! I got XL and it fit perfect. Would def purchase is other colors! Only downside if you care it’s a little on the sheer side. Nothing an undergarment can’t fix.","Verified Purchase","Reviewed in the United States on 4 March 2024","1.0 out of 5 stars"
"10","Dress","Shy Velvet Women's Summer Dress Square Neck Short Sleeves Crossover Waist Casual Party Mini Dress","Amazon Customer","This dress has rip in multiple spots both times it’s been tried on. Never actually wore it.","Verified Purchase","Reviewed in Canada on 23 September 2023","5.0 out of 5 stars"
