"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"15","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Debra DeFelice","Un po' cara. 40 euro con le spese....","Verified Purchase","Reviewed in Italy on 4 May 2023","5.0 out of 5 stars"
"16","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","nanda m.","So when I got it it’s really nice for the price but it smells. I am not sure from the fabric or the dye they used. But I needed to air it out.","Verified Purchase","Reviewed in the United States on 5 July 2022","5.0 out of 5 stars"
"17","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","P.S. Davila","Muy bueno","Verified Purchase","Reviewed in Mexico on 23 July 2023","3.0 out of 5 stars"
"18","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Geraldine Vellve","I’m no expert about bags, but there is loose thread, and all of the beautiful animals are headless, and one floating tiger head- different than the picture! The concept is cute otherwise, may or may not keep it, not sure!","Verified Purchase","Reviewed in the United States on 9 October 2023","3.0 out of 5 stars"
"19","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","S","Love it. ❤️❤️❤️","Verified Purchase","Reviewed in the United States on 18 February 2024","5.0 out of 5 stars"
"20","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","S","This is such a cute bag. However, if you look closely, you can tell it was made cheaply. It was cheap though, and still looks cute. It fits my laptop and some other things, so I'm happy. I definitely wouldn;t carry anything heavy in here though.","Verified Purchase","Reviewed in the United States on 21 August 2023","3.0 out of 5 stars"
"21","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","J  Peabody","I use it for my purse. Great price, I was so surprised it didn't cost more. I get alot of complements on it. Feels great not carrying so much around.","Verified Purchase","Reviewed in the United States on 2 September 2023","4.4 out of 5 stars"
"22","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Yajaira","","Verified Purchase","Reviewed in the United States on 7 September 2022","5.0 out of 5 stars"
"23","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Yajaira","Es muy lindo. Tiene buen espacio aunque me hubiera gustado que fuera más amplio. Caben pocas cosas. Pero el material se ve resistente.","Verified Purchase","Reviewed in Mexico on 7 January 2024","1.0 out of 5 stars"
"24","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Fernanda García","Really like this purse at the price point. I don’t think it’ll last longer than 6months to a year with everyday use but maybe I’m wrong. Love that it has the over the shoulder strap. My only real complaint is there isn’t an interior button or zipper to close it. Would be good for when it’s over the shoulder, it’s easy for someone to grab something out of. But other I love it","Verified Purchase","Reviewed in the United States on 18 June 2023","1.0 out of 5 stars"
"25","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Steph","The absolute perfect doupe. Fits so many things and the most luxury look for $25","Verified Purchase","Reviewed in the United States on 2 October 2023","4.0 out of 5 stars"
"26","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Alycia Neddo","It's a cute at best medium tote. Definitely not a large tote. I dont even think it will go over my shoulder. Straps are short. It is deep and has one zipper.Ok bag, but dont consider traveling with it as a bag where you put wipes, snacks,  ipad, wallet, etc. Nope. A Saturday knock around tote.Delivery was quick. Style is cute.","Verified Purchase","Reviewed in the United States on 16 December 2022","4.0 out of 5 stars"
"27","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Alycia Neddo","This is such a cute bag! Big enough for phone, wallet, eyeglass case and lip gloss, and keys. Even the strap to convert to shoulder or crossbody bag is cute.I am so pleasantly surprised!","Verified Purchase","Reviewed in the United States on 5 July 2023","5.0 out of 5 stars"
"28","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","tdub","The media could not be loaded.
                
            
                
            
            
        
    
    
This bag was way better quality than I thought it was going to be. The pattern on the outside is actual stitching and not a print, which I think makes the bag look way higher quality. The only concern I have is if I carried heavy stuff in this bag the handle stitching could unravel over time. But I’m only using it for light beach essentials. Overall super cute bag and I can’t wait to take it on vacation:)","Verified Purchase","Reviewed in the United States on 14 April 2023","5.0 out of 5 stars"
"29","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","leslie jesinkey","This purse is gorgeous! The fabric is great quality, as the print isn’t printed; it’s actually stitched. Colors are true to the listing photos and has held up for me so far. I’m getting so many compliments on it!","Verified Purchase","Reviewed in the United States on 10 October 2023","3.0 out of 5 stars"
"30","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","savs","I like this print better than its famous cousin's design. The material is definitely not luxurious or high-end -- you get what you pay for. But it's lightweight and the handles seem semi-sturdy. Will be a go-to summer bag for me. I want the small version next. This is more of a medium tote bag, not a large one as the description says.","Verified Purchase","Reviewed in the United States on 11 June 2023","5.0 out of 5 stars"
"31","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Amazon Customer","Too small for the value of the prize and the design are not visible due the fabric dirt color. Poor appearance compared to the photo presented","Verified Purchase","Reviewed in the United States on 21 October 2023","4.4 out of 5 stars"
"32","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Laci Sutton","This bag is made wide open to hold several notebooks, books or laptops! I use this for work when I need to carry something that doesn’t fit in a purse or I don’t want to carry a backpack.","Verified Purchase","Reviewed in the United States on 5 January 2024","1.0 out of 5 stars"
"33","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Carmen D. Julious","I am so glad I bought this bag! I really love the look of the designer bag that inspired this one but just don’t love the price. This bag fits the look and I get so many compliments when I wear it. I’ve carried it to work and while traveling. I sprayed the outside of the bag with a light coating of fabric protectant, because I can be clumsy and spill things. I have packed this bag to capacity with no problems.","Verified Purchase","Reviewed in the United States on 22 August 2023","5.0 out of 5 stars"
"34","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Alice","It is a beautiful dupe but i wish it came with a zipper...i got my wallet stolen out of this bag when my partner was holding it for me, my fault for not being careful over my own things but keep in mind it's not nyc friendly. It also doesn't hold it's shape that well. The edges have loose threads and gets fuzzy with minimal use","Verified Purchase","Reviewed in the United States on 7 January 2024","4.0 out of 5 stars"
"35","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","KT","This bag is cute!  There isn't any padding so you have to be gentle when using with a laptop in it","Verified Purchase","Reviewed in the United States on 1 January 2024","3.0 out of 5 stars"
"36","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Katie Crenshaw","I love this bag so much. I get so many compliments. I also have spilled multiple things in it and everything washes out so easily. The little zipper pocket is also great for coins!","Verified Purchase","Reviewed in the United States on 26 November 2023","5.0 out of 5 stars"
"37","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Michelle Garcia","I love the pattern on this tote!","Verified Purchase","Reviewed in the United States on 17 September 2023","5.0 out of 5 stars"
"38","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","April Hodo","So I follow an influencer on Instagram who paired this bag with an outfit and I was impressed. Went ahead and purchased and when I got it I was a little thrown off because it appears a tad bit smaller than pictured, it was creased due to how it was packaged, and there aren’t any compartments for organization. The organization piece won’t bother me because I plan to purchase and insert. Overall the design is very cute ready for spring/summer. Hopefully it can stand being used.","Verified Purchase","Reviewed in the United States on 13 March 2023","4.0 out of 5 stars"
"39","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","JZ","Good value","Verified Purchase","Reviewed in the United States on 16 December 2023","4.0 out of 5 stars"
"40","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Amanda K","Looks like a Designer bag! Super cute pool bag, or “on the go” bag. I gave it 4 stars because the material is kind of cheap. But overall a great buy for the money!","Verified Purchase","Reviewed in the United States on 19 June 2023","5.0 out of 5 stars"
"41","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Maria Cruz","No es lo q esperaba","Verified Purchase","Reviewed in the United States on 4 December 2023","4.4 out of 5 stars"
"42","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","kelly cozzens","Great bag to throw laptop in","Verified Purchase","Reviewed in the United States on 24 July 2023","3.0 out of 5 stars"
"43","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Julia","Looks like the picture a little smaller than expected not as roomy but got tons of compliments on it and super lightweight so cute!","Verified Purchase","Reviewed in the United States on 14 June 2023","4.0 out of 5 stars"
"44","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Miranda Lynn Huff","I bought these for an upcoming Bach trip. I wanted a bag that was cute and wouldn’t get thrown in the closet with all the other tote bags. It has a nice small zipper pocket on the inside and fits my MacBook Pro easily. I bought myself one and have been using it as a work computer bag. My MOH saw them and also loved it.","Verified Purchase","Reviewed in the United States on 19 July 2023","4.0 out of 5 stars"
"45","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","VeeSF","For the price, it’s a keeper. The fabric is nice, good design. The sides seem to be permanently creased so it’s difficult to get the bag to stand upright. The lining is thin and may possibly rip with use but I’ll deal with that when I get to that stage.I’ll add some woven strapping on the front, horizontally, to add some style and call it good.Really, if you’re craving a canvas book bag at a great price, this is it.","Verified Purchase","Reviewed in the United States on 15 December 2022","5.0 out of 5 stars"
"46","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Kendal Acord","I love this bag so much. It’s the perfect size and the pattern is super cute","Verified Purchase","Reviewed in the United States on 18 October 2023","4.0 out of 5 stars"
"47","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Mariely","El tamaño es ideal para las que nos gusta llevar más cosas en la bolsa y está bonita y se ve de buena calidad.","Verified Purchase","Reviewed in the United States on 27 September 2023","5.0 out of 5 stars"
"48","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Alexa","I love this bag.  It's elegant and stylish.  Believe it or not, I am currently using it as my gym bag, but it's very versatile!  I recommend this bag.","Verified Purchase","Reviewed in the United States on 4 September 2023","5.0 out of 5 stars"
"49","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Caitlin Tripo","Love this even more than the original because I'm not a walking billboard.  Lots of space inside - would recommend an insert so your stuff doesn't roll again in there.  So pretty - matches everyone and I like to tie a pretty scarf on the handle.  LOVE!","Verified Purchase","Reviewed in the United States on 7 February 2023","5.0 out of 5 stars"
"50","Bags","NCDUANSAN Large Capacity Handbag Linen Cotton Flower Embroidery Retro Exquisite Doodle Fashion Shopping Bag","Zara Keita","The cutest purse for work . i love it","Verified Purchase","Reviewed in the United States on 19 October 2023","4.0 out of 5 stars"
