"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"12","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Karen Morgan","I like the quality is very good and fits roomy and could of dropped one size but you never know.  The colour is not like the photo but more mustard/*yellow)beige and not the colour I would of ordered. Happy with the quality though","Verified Purchase","Reviewed in the United States on 9 March 2024","5.0 out of 5 stars"
"13","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Dee M.","Overall I like the shirt except for the smell.  It smells like really bad body odor!  Hopefully, the smell will go away after a couple of washings.","Verified Purchase","Reviewed in the United States on 14 March 2024","4.0 out of 5 stars"
"14","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Michelle O’Malley","The first shirt I ordered had a stain. The second one I received had a horrible smell to it. The size is true.  It is a cute shirt and still worth getting.","Verified Purchase","Reviewed in the United States on 7 March 2024","4.0 out of 5 stars"
"15","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","LilWoof","I bought one and liked it so much that I bought two more!  The colors are vibrant and the fit is perfect. I am 5' 5"" and weigh168 lbs. XL is perfect. I may even buy more for summer!","Verified Purchase","Reviewed in the United States on 9 March 2024","4.0 out of 5 stars"
"16","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","sumblondegurl","Nice quality. True to size, soft fit. Only minus one star because flower image is HUGE unlike advertised.","Verified Purchase","Reviewed in the United States on 27 February 2024","5.0 out of 5 stars"
"17","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","sumblondegurl","Loved the color and fit. Ordered a large and it’s perfect! I am 5’7 and 150.","Verified Purchase","Reviewed in the United States on 12 March 2024","4.0 out of 5 stars"
"18","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Patty S","Excellent quality tee. I love the stretchy material. I will buy more from this brand!","Verified Purchase","Reviewed in the United States on 12 March 2024","4.0 out of 5 stars"
"19","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Marca Jones","This shirt is true to size for me and I love it! Great quality too","Verified Purchase","Reviewed in the United States on 9 March 2024","5.0 out of 5 stars"
"20","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Debbie A","Good quality tshirt. Although, I am 5 ft and it’s way too long.","Verified Purchase","Reviewed in the United States on 22 February 2024","5.0 out of 5 stars"
"21","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Margie in Texas","Size small fits nice, fitted, good length, I’m 5’4","Verified Purchase","Reviewed in the United States on 11 March 2024","4.4 out of 5 stars"
"22","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Amazon Customer","Summer top!","Verified Purchase","Reviewed in the United States on 12 March 2024","5.0 out of 5 stars"
"23","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Vicky Emerson","My favorite!","Verified Purchase","Reviewed in the United States on 12 March 2024","5.0 out of 5 stars"
"24","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Dianne Rothberg","Loved color perfect fit","Verified Purchase","Reviewed in the United States on 6 March 2024","5.0 out of 5 stars"
"25","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Jennifer","This is a basic white T with a flower.  I have another one of their T's and the quality is good.  Fabric is not revealing and the fit is true to size.","Verified Purchase","Reviewed in the United States on 11 February 2024","5.0 out of 5 stars"
"26","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Oma KK","I like this tee shirt because it is not see through like a lot of white tee shirts tend to be. It is a little thicker material although it doesn’t make you hot while you’re wearing it. I like black sunflower on the front too. My only issue with it is that it is an off white color instead of a true white. I will definitely wear it often because I like that it’s not see through and it’s comfortable.","Verified Purchase","Reviewed in the United States on 29 December 2023","5.0 out of 5 stars"
"27","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Lorraine M.","I bought a Medium and it fits well except a little snug around the bust which I don’t like but it’s cotton so I could stretch it out a bit so it fits a little looser.  Nice color green too and I like the neckline as it’s right at my neck not hanging lower.","Verified Purchase","Reviewed in the United States on 5 November 2023","5.0 out of 5 stars"
"28","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Bre","It is so cute but the black from the Sunflower spread on random parts of the rest if the shirt after first wash.","Verified Purchase","Reviewed in the United States on 10 March 2024","4.0 out of 5 stars"
"29","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","PENNY METCALF","I got fresh spring green and its a bit dull. I also got the gold color, like sunflower yellow and that is bright and pretty without being garrish. The fit is good, good length. I like that the sleeves are rolled up. Next summer i may even buy another!","Verified Purchase","Reviewed in the United States on 1 November 2023","3.0 out of 5 stars"
"30","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Best Consumer","The quality doesn't match the price.  I don't think it will last through very many washings","Verified Purchase","Reviewed in the United States on 8 March 2024","4.0 out of 5 stars"
"31","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Teresa","I love this tshirt. It’s soft and comfortable. The color is great, good quality it washes well.","Verified Purchase","Reviewed in the United States on 16 January 2024","4.4 out of 5 stars"
"32","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Pixie Lafont","I purchased this T-shirt to replace a similar one I have in sage green, the color says Pea Green and looks green in the photo.  The actual shirt just looks like a dirty white t-shirt and if you strain you can make out what is supposed to be green.","Verified Purchase","Reviewed in the United States on 2 February 2024","5.0 out of 5 stars"
"33","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","FLR","Could have been better material. Washes ok. I have shirt from other store through Amazon that is better quality. Will purchase from them next time.","Verified Purchase","Reviewed in the United States on 24 October 2023","3.0 out of 5 stars"
"34","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Silver Ring","Nice bright color! Good sizing! I like it a lot!","Verified Purchase","Reviewed in the United States on 10 November 2023","4.0 out of 5 stars"
"35","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Amazon Customer","I buy a lot of clothes off Amazon, but have never gotten as many compliments as I do when I wear this tee! I bought it in the yellow color which I love, but it’s also so soft, it washes great and the size fits perfect! I’d say it’s true to size but gives just a little extra room without making it look loose. The only drawback would be that the cuffed sleeves never stay up all around, but not a deal breaker at all. I’d like to buy more in different colors. Mind you, I hate wearing tees and only own a couple, but will buy more if they were all like this. P.S. I never write reviews but had to for this.Update: We’ll, I decided to buy another…rose red. I got it today and sooo disappointed! The fit was COMPLETELY different! 3” longer, 3” wider, no cuffed sleeves, plus the sleeves were longer almost to my elbows! How does a company make the same shirt in the same size but in a different color so different in size? I’ve thought about buying another color, but it will be hit or miss whether I get the fit I had in the yellow or a bigger fit as in this one. It’s a crap shoot lol! I guess I’ll stick with my yellow.","Verified Purchase","Reviewed in the United States on 24 May 2023","4.0 out of 5 stars"
"36","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","barbara f.","Could be longer and cuff in sleeves have to be ironed.","Verified Purchase","Reviewed in the United States on 13 February 2024","5.0 out of 5 stars"
"37","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Lynne","Bought this as a gift for relative, they love it! Very soft, comfortable and well made.","Verified Purchase","Reviewed in the United States on 2 January 2024","3.0 out of 5 stars"
"38","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Sara","This shirt seemed fairly well made and sized appropriately.  The material was stiff and coarse causing the shirt to be unflattering.  The appliqué was very stiff and plastic like.  Ended up returning.","Verified Purchase","Reviewed in the United States on 9 January 2024","5.0 out of 5 stars"
"39","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Fan In the Attic","Having liked the feel and fit of the medium white tee last summer, this year I tried again.  The pictures of the orange and green “ neons” seemed bright I thought might be pretty, or at least fun. Well. chose the orange and got neither. Ugh. The orange is dull. Drab. Lackluster. Seems old.  Not bright. Not neon. Not pretty. And I don‘t know why, but it is not as comfortable or soft as the white, which I wore over and over. It lasted the summer. That medium fit my 5’2” 125 lb self nicely.  Collar and turned up sleeves were great. The medium orange is stiff and boxy and  unattractive. Sleeves turned up are still the best part. Was going to wear it to the store but decided to mow the lawn in it. Felt ugly. Maybe I will sleep in it after a few washes and a lot of fabric softener. If it had been a bright neon orange it may have been fun to wear no matter how ill fitting, but instead it is a shade of orange that would make others say  “why ‘orange’? “  And they’d be right. Why?","Verified Purchase","Reviewed in the United States on 25 May 2023","3.0 out of 5 stars"
"40","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","laura","much better than the beige one previously sent, which was labeled ""white"" (which I wanted) but was beige and not great, either, so I returned , waiting on the one that really was beige.  same shirt, different quality.  I would have really liked to get a true white one, but I'm not going thru that again.","Verified Purchase","Reviewed in the United States on 9 July 2023","3.0 out of 5 stars"
"41","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","rrivenbark","Shirt feels nice and fits good in shoulders and chest but really wide at the bottom.","Verified Purchase","Reviewed in the United States on 7 September 2023","4.4 out of 5 stars"
"42","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Michele","I like the color that I chose which is pink. I ordered a large so it’d be comfy to wear around the house n sleep in. It is comfy. I haven’t washed it yet so can’t say anything about washing it.","Verified Purchase","Reviewed in the United States on 4 November 2023","4.0 out of 5 stars"
"43","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Bonnie Stilts","Great shirt just not my color.","Verified Purchase","Reviewed in the United States on 11 September 2023","5.0 out of 5 stars"
"44","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Eda Harman","Nice material, well made, but I ordered tan and it is yellow. I’ll keep it, this- it’s cute!","Verified Purchase","Reviewed in the United States on 14 August 2023","4.0 out of 5 stars"
"45","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Carol J Hauk","These are nice T shirts.  They wash and hold up well and fit true to size.","Verified Purchase","Reviewed in the United States on 25 November 2023","4.0 out of 5 stars"
"46","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Barbara Sherman","The tee shirt material is the w we quality one should expect. Soft and comfortable.","Verified Purchase","Reviewed in the United States on 27 November 2023","5.0 out of 5 stars"
"47","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Amazon Customer","Cute, Cute fit well and decent quality","Verified Purchase","Reviewed in the United States on 10 December 2023","5.0 out of 5 stars"
"48","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Very roomy","Handsome graphic T and wear under denim jacket or with midi black skirt.","Verified Purchase","Reviewed in the United States on 2 August 2023","5.0 out of 5 stars"
"49","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","Wanda S. DeValentino","Perfect size","Verified Purchase","Reviewed in the United States on 19 August 2023","4.0 out of 5 stars"
"50","T-shirt","Cicy Bell Women's T Shirts Short Sleeve Tees Sunflower Graphic Loose Summer Tops","carol a parsons","Cute shirt. Fit as expected. Timely delivery","Verified Purchase","Reviewed in the United States on 12 August 2023","4.0 out of 5 stars"
