"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","Hyung-Joon Won","Huge shoes looks really tough but also soft and comfy","Verified Purchase","Reviewed in Australia on 14 February 2021","4.5 out of 5 stars"
"2","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","deepak","These are not conformable.  Even the quality that was shown is not real . These are good but nit much as i expected","Verified Purchase","Reviewed in Australia on 21 October 2020","5.0 out of 5 stars"
"3","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","C~D","I love the sneakers they're awesome, but the reason why I gave it 4 stars because I ordered the Black/Gold and I got the all black. But I decided to keep them any way; hopefully when I order from them again I'll get my Black/Gold style sneaker this time.","Verified Purchase","Reviewed in the United States on 11 January 2015","2.0 out of 5 stars"
"4","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","marvin","Great had lots of people's asking where i purchased the shoes","Verified Purchase","Reviewed in the United States on 8 January 2020","4.0 out of 5 stars"
"5","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","Chantale H","Awesome shoes.  True to fit.  Would definitely buy them again. Two thumbs up!!!","Verified Purchase","Reviewed in Canada on 9 August 2020","5.0 out of 5 stars"
"6","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","Esme","","Verified Purchase","Reviewed in the United States on 27 September 2018","5.0 out of 5 stars"
"7","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","Esme","Amazing quality, good fit and fast delivery. I love it. Much appreciated.","Verified Purchase","Reviewed in the United Kingdom on 8 June 2022","1.0 out of 5 stars"
"8","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","Amazon Customer","They fit as I expected them to. Happy with my purchase.","Verified Purchase","Reviewed in Canada on 24 July 2021","1.0 out of 5 stars"
"9","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","J","The look, the quality were much better than expected! As with most new shoes, they're a little stiff, so they'll take a bit of breaking in, but the fit is perfect.","Verified Purchase","Reviewed in the United States on 28 October 2017","5.0 out of 5 stars"
"10","Shoes","Fila Men's Disruptor Low Trainers, White, 6 US","The Dude","Super bouncy for my daughter. She loves them! Only down side is how she has to tug and pull at laces, but it's really only because she's not used to shoes where she has to loosen and tighten laces for on and off purposes. Otherwise she is so happy!","Verified Purchase","Reviewed in the United States on 24 August 2020","5.0 out of 5 stars"
