"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau","Maurizio Borrelli","Molto bella e robusta....la persona a cui lo regalata è rimasta molto soddisfatta.....","Verified Purchase","Reviewed in Italy on 17 June 2023","4.9 out of 5 stars"
"2","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau","Amazon Kunde","Sehr schöne Tasche, kaufe bestimmt noch eine.","Verified Purchase","Reviewed in Germany on 7 March 2024","5.0 out of 5 stars"
"3","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau","L1212","Parfait pour mes vacances. La poche à l’arrière peut contenir aisément 3 à 4 passeports. L’intérieur du sac peut contenir téléphone portable, une bouteille d’eau de 50cl, crème solaire, portefeuille, et tout le petit bazar (mouchoirs, cigarettes, etc) !Sac léger, ne tient pas chaud. bandoulière réglable.Je l’adore !","Verified Purchase","Reviewed in France on 15 September 2023","5.0 out of 5 stars"
"4","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau","Anika Höttges","Mir gefällt das ausehen der Tasche und ist eine allzwegmäsige Größe  . Bin total zufrieden.","Verified Purchase","Reviewed in Germany on 29 April 2023","5.0 out of 5 stars"
"5","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau","OLEJNICZAK Chantal","Sac pratique et très agréable à porter","Verified Purchase","Reviewed in France on 12 June 2023","5.0 out of 5 stars"
"6","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau","Renate","Die Tasche hat mir auf dem Bild gut gefallen und sie hält in natura diesem stand. Tolle Qualität und Verarbeitung.","Verified Purchase","Reviewed in Germany on 4 January 2023","5.0 out of 5 stars"
"7","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau","Amazon Kunde","Das Produkt sieht aus wie auf den Bildern. Schick und praktisch! Preis Leistung in Ordnung. Franzt teilweise an den Rändern aus. Kann man aber abschneiden.","Verified Purchase","Reviewed in Germany on 15 May 2023","5.0 out of 5 stars"
"8","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau",NA,NA,NA,NA,"4.0 out of 5 stars"
"9","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau",NA,NA,NA,NA,NA
"10","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau",NA,NA,NA,NA,NA
"11","Bags","Sunsa Women's Canvas Shoulder Bag Recycled Jeans & Leather Vintage Crossbody Bag Grey Retro Sustainable Handbag Gift Ideas for Women, Grau Blau",NA,NA,NA,NA,"4.9 out of 5 stars"
